readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
B6158#,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites",826601000006112#,"Hodgkin's disease, mixed cellularity of lymph nodes of multiple sites",B6158,B615800,188582000,289678015,NA,32,B615800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6162#,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",826521000006118#,"Hodgkin's disease, lymphocytic depletion of intrathoracic lymph nodes",B6162,B616200,188586002,289682018,NA,32,B616200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6163#,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes",826461000006111#,"Hodgkin's disease, lymphocytic depletion of intra-abdominal lymph nodes",B6163,B616300,188587006,289683011,NA,32,B616300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6166#,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",826511000006114#,"Hodgkin's disease, lymphocytic depletion of intrapelvic lymph nodes",B6166,B616600,188591001,289698013,NA,32,B616600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B617.#,Nodular lymphocyte predominant Hodgkin lymphoma,2168431000000112#,"Hodgkin lymphoma, nodular lymphocyte predominance (clinical)",B617,B617.00,118605002,177024019,NA,32,B617.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B618.#,Nodular sclerosis classical Hodgkin lymphoma,1815051000006115#,Nodular sclerosis classical Hodgkin lymphoma,B618,B618.00,118608000,1220414014,NA,32,B618.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B619.#,Mixed cellularity classical Hodgkin lymphoma,1815061000006118#,Mixed cellularity classical Hodgkin lymphoma,B619,B619.00,118609008,2663461018,NA,32,B619.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61A.#,Lymphocyte depleted classical Hodgkin lymphoma,1815071000006113#,Lymphocyte depleted classical Hodgkin lymphoma,B61A,B61A.00,118610003,2663187010,NA,32,B61A.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61B.#,Lymphocyte-rich classical Hodgkin lymphoma,2870724014#,Lymphocyte-rich classical Hodgkin lymphoma,B61B,B61B.00,118607005,2870724014,NA,32,B61B.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61C.#,Hodgkin's,1815091000006114#,Other classical Hodgkin lymphoma,B61C,B61C.00,118599009,2663473018,NA,32,B61C.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B61z6#,Hodgkin's disease NOS of intrapelvic lymph nodes,289709015#,Hodgkin's disease of intrapelvic lymph nodes,B61z6,B61z600,93521006,154816018,NA,32,B61z600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6206#,Nodular lymphoma of intrapelvic lymph nodes,157687013#,Nodular lymphoma of intrapelvic lymph nodes,B6206,B620600,95187002,157687013,NA,32,B620600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6207#,Nodular lymphoma of spleen,157693017#,Nodular lymphoma of spleen,B6207,B620700,95193005,157693017,NA,32,B620700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6211#,"Mycosis fungoides of the lymph nodes of head, face and neck",683721000006115#,"Mycosis fungoides of the lymph nodes of head, face and neck",B6211,B621100,94711005,157076016,NA,32,B621100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6212#,Mycosis fungoides of intrathoracic lymph nodes,157073012#,Mycosis fungoides of intrathoracic lymph nodes,B6212,B621200,94709001,157073012,NA,32,B621200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6216#,Mycosis fungoides of intrapelvic lymph nodes,157072019#,Mycosis fungoides of intrapelvic lymph nodes,B6216,B621600,94708009,157072019,NA,32,B621600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6217#,Mycosis fungoides of spleen,157081013#,Mycosis fungoides of spleen,B6217,B621700,94714002,157081013,NA,32,B621700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6220#,Sezary's disease of unspecified site,289740010#,Sezary's disease of unspecified site,B6220,B622000,118611004,177030019,NA,32,B622000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6221#,"Sezary's disease of lymph nodes of head, face and neck",289741014#,"Sezary's disease of lymph nodes of head, face and neck",B6221,B622100,188630009,289741014,NA,32,B622100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6222#,Sezary's disease of intrathoracic lymph nodes,289742019#,Sezary's disease of intrathoracic lymph nodes,B6222,B622200,188631008,289742019,NA,32,B622200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6223#,Sezary's disease of intra-abdominal lymph nodes,289743012#,Sezary's disease of intra-abdominal lymph nodes,B6223,B622300,188632001,289743012,NA,32,B622300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6224#,Sezary's disease of lymph nodes of axilla and upper limb,289744018#,Sezary's disease of lymph nodes of axilla and upper limb,B6224,B622400,188633006,289744018,NA,32,B622400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6225#,Sezary's disease of lymph nodes of inguinal region and lower limb,146721000006119#,Sezary's disease of lymph nodes of inguinal region and lower limb,B6225,B622500,188634000,289745017,NA,32,B622500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6226#,Sezary's disease of intrapelvic lymph nodes,289746016#,Sezary's disease of intrapelvic lymph nodes,B6226,B622600,188635004,289746016,NA,32,B622600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6227#,Sezary's disease of spleen,146741000006114#,Sezary's disease of spleen,B6227,B622700,95263006,2817094011,NA,32,B622700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6228#,Sezary's disease of lymph nodes of multiple sites,289748015#,Sezary's disease of lymph nodes of multiple sites,B6228,B622800,188637007,289748015,NA,32,B622800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6232#,Malignant histiocytosis of intrathoracic lymph nodes,154185012#,Malignant histiocytosis of intrathoracic lymph nodes,B6232,B623200,93184007,154185012,NA,32,B623200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6234#,Malignant histiocytosis of lymph nodes of axilla and upper limb,728591000006117#,Malignant histiocytosis of lymph nodes of axilla and upper limb,B6234,B623400,188641006,289752015,NA,32,B623400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6235#,Malignant histiocytosis of lymph nodes of inguinal region and lower limb,728581000006115#,Malignant histiocytosis of lymph nodes of inguinal region and lower limb,B6235,B623500,188642004,289753013,NA,32,B623500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6236#,Malignant histiocytosis of intrapelvic lymph nodes,154184011#,Malignant histiocytosis of intrapelvic lymph nodes,B6236,B623600,93183001,154184011,NA,32,B623600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6237#,Malignant histiocytosis of spleen,154193012#,Malignant histiocytosis of spleen,B6237,B623700,93189002,154193012,NA,32,B623700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6241#,"Leukaemic reticuloendotheliosis of lymph nodes of head, face and neck",747141000006116#,"Leukaemic reticuloendotheliosis of lymph nodes of head, face and neck",B6241,B624100,188645002,289757014,NA,32,B624100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6242#,Leukaemic reticuloendotheliosis of intrathoracic lymph nodes,510218013#,Leukaemic reticuloendotheliosis of intrathoracic lymph nodes,B6242,B624200,93146001,510218013,NA,32,B624200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6244#,Leukaemic reticuloendotheliosis of lymph nodes of axilla and upper limb,747131000006114#,Leukaemic reticuloendotheliosis of lymph nodes of axilla and upper limb,B6244,B624400,188648000,289764011,NA,32,B624400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6245#,Leukaemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb,746311000006119#,Leukaemic reticuloendotheliosis of lymph nodes of inguinal region and lower limb,B6245,B624500,188649008,289765012,NA,32,B624500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6246#,Leukaemic reticuloendotheliosis of intrapelvic lymph nodes,510217015#,Leukaemic reticuloendotheliosis of intrapelvic lymph nodes,B6246,B624600,93145002,510217015,NA,32,B624600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6247#,Leukaemic reticuloendotheliosis of spleen,289769018#,Leukaemic reticuloendotheliosis of spleen,B6247,B624700,93151007,510222015,NA,32,B624700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6248#,Leukaemic reticuloendotheliosis of lymph nodes of multiple sites,744991000006119#,Leukaemic reticuloendotheliosis of lymph nodes of multiple sites,B6248,B624800,93150008,510221010,NA,32,B624800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B625.#,Letterer-Siwe disease,745971000006116#,Letterer-Siwe disease (clinical),B625,B625.00,118614007,177033017,NA,32,B625.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B625.#,Letterer-Siwe disease,824231000006111#,"Histiocytosis X (acute, progressive)",B625-1,B625.11,118614007,177033017,NA,32,B625.11#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6250#,Letterer-Siwe disease of unspecified sites,289776011#,Letterer-Siwe disease of unspecified sites,B6250,B625000,118614007,177033017,NA,32,B625000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6251#,"Letterer-Siwe disease of lymph nodes of head, face and neck",746041000006117#,"Letterer-Siwe disease of lymph nodes of head, face and neck",B6251,B625100,93137007,154085014,NA,32,B625100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6252#,Letterer-Siwe disease of intrathoracic lymph nodes,154082012#,Letterer-Siwe disease of intrathoracic lymph nodes,B6252,B625200,93135004,154082012,NA,32,B625200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6253#,Letterer-Siwe disease of intra-abdominal lymph nodes,154080016#,Letterer-Siwe disease of intra-abdominal lymph nodes,B6253,B625300,93133006,154080016,NA,32,B625300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6254#,Letterer-Siwe disease of lymph nodes of axilla and upper limb,746031000006110#,Letterer-Siwe disease of lymph nodes of axilla and upper limb,B6254,B625400,93136003,154084013,NA,32,B625400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6255#,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb,746021000006112#,Letterer-Siwe disease of lymph nodes of inguinal region and lower limb,B6255,B625500,93138002,154088011,NA,32,B625500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6256#,Letterer-Siwe disease of intrapelvic lymph nodes,154081017#,Letterer-Siwe disease of intrapelvic lymph nodes,B6256,B625600,93134000,154081017,NA,32,B625600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6257#,Letterer-Siwe disease of spleen,154090012#,Letterer-Siwe disease of spleen,B6257,B625700,93140007,154090012,NA,32,B625700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6258#,Letterer-Siwe disease of lymph nodes of multiple sites,154089015#,Letterer-Siwe disease of lymph nodes of multiple sites,B6258,B625800,93139005,154089015,NA,32,B625800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B625z#,Letterer-Siwe disease NOS,289780018#,Letterer-Siwe disease NOS,B625z,B625z00,118614007,177033017,NA,32,B625z00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6261#,"Mast cell malignancy of lymph nodes of head, face and neck",289784010#,"Mast cell malignancy of lymph nodes of head, face and neck",B6261,B626100,188662007,289784010,NA,32,B626100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6262#,Mast cell malignancy of intrathoracic lymph nodes,289785011#,Mast cell malignancy of intrathoracic lymph nodes,B6262,B626200,188663002,289785011,NA,32,B626200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6263#,Mast cell malignancy of intra-abdominal lymph nodes,289786012#,Mast cell malignancy of intra-abdominal lymph nodes,B6263,B626300,188664008,289786012,NA,32,B626300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6264#,Mast cell malignancy of lymph nodes of axilla and upper limb,289787015#,Mast cell malignancy of lymph nodes of axilla and upper limb,B6264,B626400,188665009,289787015,NA,32,B626400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6266#,Mast cell malignancy of intrapelvic lymph nodes,289789017#,Mast cell malignancy of intrapelvic lymph nodes,B6266,B626600,188667001,289789017,NA,32,B626600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6267#,Mast cell malignancy of spleen,289790014#,Mast cell malignancy of spleen,B6267,B626700,188668006,289790014,NA,32,B626700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6279#,Mucosa-associated lymphoma,414253015#,Maltoma,B6279-1,B627911,277622004,414253015,NA,32,B627911#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6279#,Mucosa-associated lymphoma,414252013#,Mucosa-associated lymphoma,B6279,B627900,277622004,414252013,NA,32,B627900#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B627A#,Diffuse non-Hodgkin's large cell lymphoma,1668101000000112#,Diffuse non-Hodgkin's large cell lymphoma,B627A,B627A00,109969005,1.6681E+15,NA,32,B627A00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B627E#,Diffuse large B-cell lymphoma,198006010#,Diffuse large B-cell lymphoma,B627E,B627E00,8.47741E+14,2.19785E+15,NA,32,B627E00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B627F#,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue,1815131000006111#,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue,B627F,B627F00,445269007,2913563017,NA,32,B627F00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B627G#,Mediastinal (thymic) large B-cell lymphoma,2870725010#,Mediastinal (thymic) large B-cell lymphoma,B627G,B627G00,444910004,2870725010,NA,32,B627G00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B628.#,Follicular lymphoma,1815151000006116#,Follicular lymphoma,B628,B628.00,308121000,451429010,NA,32,B628.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6280#,Follicular lymphoma grade 1,1815161000006119#,Follicular lymphoma grade 1,B6280,B628000,8.47481E+14,2.19724E+15,NA,32,B628000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6281#,Follicular lymphoma grade 2,1815171000006114#,Follicular lymphoma grade 2,B6281,B628100,8.47631E+14,2.19762E+15,NA,32,B628100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6282#,Follicular lymphoma grade 3,1815181000006112#,Follicular lymphoma grade 3,B6282,B628200,8.47651E+14,2.19767E+15,NA,32,B628200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6283#,Follicular lymphoma grade 3a,2124491000000113#,Follicular lymphoma grade 3a,B6283,B628300,8.47691E+14,2.19774E+15,NA,32,B628300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6284#,Follicular lymphoma grade 3b,2124511000000117#,Follicular lymphoma grade 3b,B6284,B628400,8.47701E+14,2.19776E+15,NA,32,B628400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6285#,Diffuse follicle centre lymphoma,2901912012#,Diffuse follicle centre lymphoma,B6285,B628500,449220000,2901912012,NA,32,B628500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6286#,Cutaneous follicle centre lymphoma,1815221000006115#,"Follicular lymphoma, cutaneous follicle centre",B6286,B628600,1.09186E+15,2.73477E+15,NA,32,B628600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B6287#,Other types of follicular lymphoma,1815231000006117#,Other types of follicular lymphoma,B6287,B628700,308121000,451429010,NA,32,B628700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B629.#,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,1815241000006110#,Multifocal multisystemic dissem Langerhans-cell histiocytosi,B629,B629.00,118614007,177033017,NA,32,B629.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62A.#,Sarcoma of dendritic cells,1815251000006112#,Sarcoma of dendritic cells,B62A,B62A.00,446643000,3036602014,NA,32,B62A.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62B.#,Multifocal and unisystemic Langerhans-cell histiocytosis,1815261000006114#,Multifocal and unisystemic Langerhans-cell histiocytosis,B62B,B62B.00,65399007,199591010,NA,32,B62B.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62C.#,Unifocal Langerhans-cell histiocytosis,2168481000000111#,Unifocal Langerhans-cell histiocytosis,B62C,B62C.00,129000002,2.16848E+15,NA,32,B62C.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62D.#,Histiocytic sarcoma,2659772015#,Histiocytic sarcoma,B62D,B62D.00,109988003,2659772015,NA,32,B62D.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E.#,T/NK-cell lymphoma,207325017#,T-cell lymphoma,B62E,B62E.00,109978004,344696012,NA,32,B62E.00#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E0#,Mature T/NK-cell lymphoma,1815301000006117#,Cutaneous/peripheral T-cell lymphoma,B62E0,B62E000,277613000,414240018,NA,32,B62E000#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E1#,"Anaplastic large cell lymphoma, ALK-positive",2168491000000113#,Anaplastic lymphoma kinase positive anaplastic large cell lymphoma,B62E1,B62E100,738770003,3533524018,NA,32,B62E100#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E2#,"Anaplastic large cell lymphoma, ALK-negative",1815321000006110#,"Anaplastic large cell lymphoma, ALK negative",B62E2,B62E200,448212009,2900730018,NA,32,B62E200#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E3#,Cutaneous T-cell lymphoma,1815331000006113#,Cutaneous T-cell lymphoma,B62E3,B62E300,400122007,1787104010,NA,32,B62E300#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E4#,"Extranodal NK/T-cell lymphoma, nasal type",2534467019#,"Extranodal NK/T-cell lymphoma, nasal type",B62E4,B62E400,414166008,2534467019,NA,32,B62E400#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E5#,Hepatosplenic T-cell lymphoma,2872841013#,Hepatosplenic T-cell lymphoma,B62E5,B62E500,445406001,2872841013,NA,32,B62E500#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E6#,Enteropathy-associated T-cell lymphoma,414298014#,Enteropathy-associated T-cell lymphoma,B62E6,B62E600,277654008,414298014,NA,32,B62E600#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E6#,Enteropathy-associated T-cell lymphoma,1815371000006111#,Enteropathy-type (intestinal) T-cell lymphoma,B62E6-1,B62E611,277654008,414298014,NA,32,B62E611#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E7#,Subcutaneous panniculitic T-cell lymphoma,2872133010#,Subcutaneous panniculitis-like T-cell lymphoma,B62E7-1,B62E711,404133000,2872133010,NA,32,B62E711#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E7#,Subcutaneous panniculitic T-cell lymphoma,1815391000006112#,Subcutaneous panniculitic T-cell lymphoma,B62E7,B62E700,404133000,2872133010,NA,32,B62E700#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B62E8#,Blastic NK-cell lymphoma,1815401000006114#,Blastic plasmacytoid dendritic cell neoplasm,B62E8,B62E800,445105005,2872334012,NA,32,B62E800#,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
