readcode,term,MedCodeId,Term,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,Release,EmisCodeCategoryId,final_readcode,cancer_site,bladder,other,oral,skin_non_mel,myeloma,brain,breast,cervix,colorectal,headandneck,kidney,leukemia,lung,lymphoma,melanoma,oesophagus,ovary,pancreas,prostate,stomach,testis,urinary,uterus
B5600#,Secondary and unspec malig neop of superficial parotid LN,157821000006114#,Secondary malignant neoplasm of parotid lymph nodes,B5600,B560000,94475009,156541015,NA,32,B560000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B206.#,"Malignant neoplasm, overlapping lesion of accessory sinuses",288790018#,"Malignant neoplasm, overlapping lesion of accessory sinuses",B206,B206.00,187838002,288790018,NA,32,B206.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B560z#,Secondary unspec malig neop lymph nodes head/face/neck NOS,152611000006116#,Secondary unspec malig neop lymph nodes head/face/neck NOS,B560z,B560z00,303194003,445248014,NA,32,B560z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3104#,Malignant neoplasm of tarsus of eyelid,288963015#,Malignant neoplasm of tarsus of eyelid,B3104,B310400,187988006,288963015,NA,32,B310400#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B022.#,Malignant neoplasm of sublingual gland,721881000006113#,Malignant neoplasm of sublingual gland,B022,B022.00,363381003,482558018,NA,32,B022.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B203.#,Malignant neoplasm of ethmoid sinus,1228553019#,Malignant neoplasm of ethmoid sinus,B203,B203.00,363426009,1228553019,NA,32,B203.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B5822#,Secondary malignant neoplasm of skin of neck,156747019#,Secondary malignant neoplasm of skin of neck,B5822,B582200,94566009,156747019,NA,32,B582200#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B021.#,Malignant neoplasm of submandibular gland,1228513017#,Malignant neoplasm of submandibular gland,B021,B021.00,363380002,1228513017,NA,32,B021.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B507.#,Malignant neoplasm of lacrimal duct,724721000006116#,Malignant neoplasm of lacrimal duct,B507,B507.00,188272000,289322013,NA,32,B507.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B5500#,Malignant neoplasm of head NOS,289425014#,Malignant tumour of head and neck,B5500,B550000,255056009,380072014,NA,32,B550000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B301.#,Malignant neoplasm of mandible,155368011#,Malignant neoplasm of mandible,B301,B301.00,448668007,2901472014,NA,32,B301.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3100#,Malignant neoplasm of soft tissue of head,1228565015#,Malignant neoplasm of soft tissue of head,B3100,B310000,363439008,1228565015,NA,32,B310000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B6011#,"Lymphosarcoma of lymph nodes of head, face and neck",289593014#,"Lymphosarcoma of lymph nodes of head, face and neck",B6011,B601100,188500005,289593014,NA,32,B601100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B204.#,Malignant neoplasm of frontal sinus,719021000006111#,Malignant neoplasm of frontal sinus,B204,B204.00,363427000,482652011,NA,32,B204.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3000#,Malignant neoplasm of ethmoid bone,155228014#,Malignant neoplasm of ethmoid bone,B3000,B300000,93786001,155228014,NA,32,B300000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B02y.#,Malignant neoplasm of other major salivary glands,288437016#,Malignant neoplasm of other major salivary glands,B02y,B02y.00,363378008,482552017,NA,32,B02y.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B6001#,"Reticulosarcoma of lymph nodes of head, face and neck",289582012#,"Reticulosarcoma of lymph nodes of head, face and neck",B6001,B600100,188489006,289582012,NA,32,B600100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B205.#,Malignant neoplasm of sphenoidal sinus,721721000006119#,Malignant neoplasm of sphenoidal sinus,B205,B205.00,363428005,482654012,NA,32,B205.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3341#,Malignant neoplasm of skin of neck,155545015#,Malignant neoplasm of skin of neck,B3341,B334100,94034009,155545015,NA,32,B334100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B5070#,Malignant neoplasm of lacrimal sac,289325010#,Malignant neoplasm of lacrimal sac,B5070,B507000,188273005,289325010,NA,32,B507000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B21y.#,"Malignant neoplasm of larynx, other specified site",288806012#,"Malignant neoplasm of larynx, other specified site",B21y,B21y.00,363429002,482656014,NA,32,B21y.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B202.#,Malignant neoplasm of maxillary sinus,724641000006117#,Malignant neoplasm of maxillary sinus,B202,B202.00,363425008,482648011,NA,32,B202.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B020.#,Malignant neoplasm of parotid gland,723501000006117#,Malignant tumour of parotid gland,B020,B020.00,363379000,482554016,NA,32,B020.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B20..#,"Malig neop nasal cavities, middle ear and accessory sinuses",729321000006119#,"Malignant neoplasm of nasal cavities, middle ear and accessory sinuses",B20,B20..00,187828007,288770010,NA,32,B20..00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B560.#,Secondary and unspec malig neop lymph nodes head/face/neck,880581000006110#,Secondary nodes - head/neck,B560-99,B560.99,5.33491E+14,8.80581E+14,NA,32,B560.99#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B560.#,Secondary and unspec malig neop lymph nodes head/face/neck,157761000006113#,Metastasis to head and neck lymph node,B560,B560.00,303194003,445248014,NA,32,B560.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B310z#,"Malig neop connective and soft tissue head, face, neck NOS",730031000006113#,"Malig neop connective and soft tissue head, face, neck NOS",B310z,B310z00,302816009,444723017,NA,32,B310z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B550z#,"Malignant neoplasm of head, neck and face NOS",289431012#,"Malignant neoplasm of head, neck and face NOS",B550z,B550z00,188353002,289424013,NA,32,B550z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B2000#,Malignant neoplasm of cartilage of nose,288771014#,Malignant neoplasm of cartilage of nose,B2000,B200000,187829004,288771014,NA,32,B200000#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3009#,Malignant neoplasm of zygomatic bone,155681013#,Malignant neoplasm of zygomatic bone,B3009,B300900,94145009,155681013,NA,32,B300900#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B62z1#,Unspec malig neop lymphoid/histiocytic lymph node head/neck,81421000006117#,Unspec malig neop lymphoid/histiocytic lymph node head/neck,B62z1,B62z100,118600007,177018013,NA,32,B62z100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B334z#,Malignant neoplasm of scalp or skin of neck NOS,289094014#,Malignant neoplasm of scalp and/or skin of neck,B334z,B334z00,188102008,1775486011,NA,32,B334z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B213z#,Malignant neoplasm of laryngeal cartilage NOS,288803016#,Malignant tumour of laryngeal cartilage,B213z,B213z00,363431006,482660012,NA,32,B213z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B300.#,Malignant neoplasm of bones of skull and face,880091000006119#,Ca skull/face/jaw bone,B300-99,B300.99,187900002,8.80091E+14,NA,32,B300.99#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B300.#,Malignant neoplasm of bones of skull and face,288869015#,Malignant neoplasm of bones of skull and face,B300,B300.00,187900002,288869015,NA,32,B300.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B02z.#,Malignant neoplasm of major salivary gland NOS,288438014#,Malignant tumour of major salivary gland,B02z,B02z.00,363378008,482553010,NA,32,B02z.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3003#,Malignant neoplasm of nasal bone,155402013#,Malignant neoplasm of nasal bone,B3003,B300300,93916003,155402013,NA,32,B300300#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3102#,Malignant neoplasm of soft tissue of neck,1228567011#,Malignant neoplasm of soft tissue of neck,B3102,B310200,363441009,1228567011,NA,32,B310200#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B214.#,"Malignant neoplasm, overlapping lesion of larynx",1219468014#,"Malignant neoplasm, overlapping lesion of larynx",B214,B214.00,109369002,1219468014,NA,32,B214.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B21..#,Malignant neoplasm of larynx,724791000006119#,Malignant tumour of larynx,B21,B21..00,363429002,482656014,NA,32,B21..00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B2013#,Malignant neoplasm of mastoid air cells,724621000006112#,Malignant neoplasm of mastoid air cells,B2013,B201300,363424007,482646010,NA,32,B201300#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B334.#,Malignant neoplasm of scalp and skin of neck,289091018#,Malignant neoplasm of scalp and skin of neck,B334,B334.00,188102008,289091018,NA,32,B334.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B310.#,"Malig neop of connective and soft tissue head, face and neck",729361000006113#,"Malig neop of connective and soft tissue head, face and neck",B310,B310.00,302816009,444723017,NA,32,B310.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B21z.#,Malignant neoplasm of larynx NOS,288807015#,Malignant neoplasm of larynx NOS,B21z,B21z.00,363429002,482656014,NA,32,B21z.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B21z.#,Malignant neoplasm of larynx NOS,880021000006116#,Ca larynx - NOS,B21z-99,B21z.99,5.50091E+14,8.80021E+14,NA,32,B21z.99#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B5502#,Malignant neoplasm of nose NOS,289427018#,Malignant neoplasm of nose,B5502,B550200,1.09025E+15,2.73136E+15,NA,32,B550200#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B550.#,"Malignant neoplasm of head, neck and face",289424013#,"Malignant neoplasm of head, neck and face",B550,B550.00,188353002,289424013,NA,32,B550.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B550.#,"Malignant neoplasm of head, neck and face",880561000006117#,Ca skin - head/neck,B550-99,B550.99,372122006,8.80561E+14,NA,32,B550.99#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3101#,Malignant neoplasm of soft tissue of face,1228566019#,Malignant neoplasm of soft tissue of face,B3101,B310100,363440005,1228566019,NA,32,B310100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B201z#,"Malig neop auditory tube, middle ear, mastoid air cells NOS",730021000006110#,"Malignant neoplasm of auditory tube, middle ear and mastoid air cells",B201z,B201z00,187833006,288777013,NA,32,B201z00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa4.#,[M]Retinal angle tumour,312301000006113#,Melanotic neuroectodermal tumour,BBa4,BBa4.00,1513001,477150019,NA,32,BBa4.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa4.#,[M]Retinal angle tumour,316011000006110#,[M]Retinal angle tumour,BBa4-3,BBa4.13,1513001,199389018,NA,32,BBa4.13#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa4.#,[M]Retinal angle tumour,312321000006115#,[M]Melanotic progonoma,BBa4-2,BBa4.12,1513001,3635012,NA,32,BBa4.12#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BBa4.#,[M]Retinal angle tumour,312241000006115#,[M]Melanoameloblastoma,BBa4-1,BBa4.11,1513001,1221162019,NA,32,BBa4.11#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B0732#,Malignant neoplasm posterior margin nasal septum and choanae,720491000006119#,Malignant tumour of posterior margin of nasal septum and choanae,B0732,B073200,254484001,378896011,NA,32,B073200#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B2011#,Malignant neoplasm of tympanic cavity,288784017#,Malignant neoplasm of tympanic cavity,B2011,B201100,187835004,288784017,NA,32,B201100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B200.#,Malignant neoplasm of nasal cavities,1228552012#,Malignant neoplasm of nasal cavities,B200,B200.00,363422006,1228552012,NA,32,B200.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B3311#,Malignant neoplasm of upper eyelid,457110018#,Malignant neoplasm of upper eyelid,B3311,B331100,313249007,457110018,NA,32,B331100#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
B0z2.#,Malignant neoplasm of laryngopharynx,724781000006117#,Malignant neoplasm of laryngopharynx,B0z2,B0z2.00,363399006,1228533018,NA,32,B0z2.00#,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BB5a0#,[M]Hypernephroma,309571000006119#,[M]Grawitz tumour,BB5a0-1,BB5a011,41607009,1229779019,NA,32,BB5a011#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BB5a0#,[M]Hypernephroma,315861000006111#,Renal cell carcinoma - morphology,BB5a0,BB5a000,41607009,1229779019,NA,32,BB5a000#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BB5a0#,[M]Hypernephroma,310241000006119#,[M]Hypernephroma,BB5a0-2,BB5a012,41607009,1229779019,NA,32,BB5a012#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A..#,Renal malignant neoplasm,729481000006112#,Malignant tumour of urinary system,B4A,B4A..00,419052002,2577717014,NA,32,B4A..00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A..#,Renal malignant neoplasm,177051000006111#,Malignant tumour of kidney,B4A-1,B4A..11,363518003,482823011,NA,32,B4A..11#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A..#,Renal malignant neoplasm,880471000006113#,Ca kidney/other urinary organs,B4A-99,B4A..99,93849006,8.80471E+14,NA,32,B4A..99#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBL73#,[M]Mesenchymal nephroblastoma,291674019#,[M]Mesenchymal nephroblastoma,BBL73,BBL7300,25081006,42030016,NA,32,BBL7300#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BB5Y.#,[M]Hypernephroid tumour,310231000006112#,[M]Hypernephroid tumour,BB5Y,BB5Y.00,30713000,196809013,NA,32,BB5Y.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBL71#,[M]Nephroblastoma NOS,1227517019#,[M]Nephroblastoma NOS,BBL71,BBL7100,31470003,1227517019,NA,32,BBL7100#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBL71#,[M]Nephroblastoma NOS,318211000006116#,Wilms' tumour,BBL71-2,BBL7112,302849000,444813019,NA,32,BBL7112#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBL71#,[M]Nephroblastoma NOS,304901000006115#,[M]Adenosarcoma,BBL71-1,BBL7111,31470003,1227518012,NA,32,BBL7111#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBL7.#,[M]Mixed and stromal renal neoplasms,313751000006119#,[M]Nephromas and nephroblastomas,BBL7-1,BBL7.11,115229003,175985017,NA,32,BBL7.11#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBL7.#,[M]Mixed and stromal renal neoplasms,291671010#,[M]Mixed and stromal renal neoplasms,BBL7,BBL7.00,115229003,175985017,NA,32,BBL7.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBL70#,[M]Mesoblastic nephroma,1220352014#,[M]Mesoblastic nephroma,BBL70,BBL7000,11793003,1220352014,NA,32,BBL7000#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4A1z#,Malignant neoplasm of renal pelvis NOS,289296019#,Malignant neoplasm of renal pelvis NOS,B4A1z,B4A1z00,363457009,482710012,NA,32,B4A1z00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBLJ.#,[M]Clear cell sarcoma of kidney,307051000006111#,Clear cell sarcoma of kidney,BBLJ,BBLJ.00,24007003,40302015,NA,32,BBLJ.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4Az.#,Malignant neoplasm of kidney or urinary organs NOS,880491000006114#,Ca kidney/urinary organs NOS,B4Az-99,B4Az.99,5.78371E+14,8.80491E+14,NA,32,B4Az.99#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4Az.#,Malignant neoplasm of kidney or urinary organs NOS,289299014#,Malignant tumour of urinary system,B4Az,B4Az.00,419052002,2577717014,NA,32,B4Az.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBL72#,[M]Epithelial nephroblastoma,291673013#,[M]Epithelial nephroblastoma,BBL72,BBL7200,25081006,42030016,NA,32,BBL7200#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BBL7z#,[M]Mixed or stromal renal neoplasm NOS,291675018#,[M]Mixed or stromal renal neoplasm NOS,BBL7z,BBL7z00,126880001,168016,NA,32,BBL7z00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A00#,Hypernephroma,289288012#,Hypernephroma,B4A00,B4A0000,702391001,3648998018,NA,32,B4A0000#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A11#,Malignant neoplasm of ureteropelvic junction,289294016#,Malignant neoplasm of ureteropelvic junction,B4A11,B4A1100,188253000,289294016,NA,32,B4A1100#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A0.#,Malignant neoplasm of kidney parenchyma,880481000006111#,Ca kidney,B4A0-99,B4A0.99,188250002,8.80481E+14,NA,32,B4A0.99#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B4A0.#,Malignant neoplasm of kidney parenchyma,289285010#,Malignant neoplasm of kidney parenchyma,B4A0,B4A0.00,188250002,289285010,NA,32,B4A0.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
BBS..#,[M]Mesonephromas,312541000006118#,[M]Mesonephromas,BBS,BBS..00,13071008,195506017,NA,32,BBS..00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4A1.#,Malignant neoplasm of renal pelvis,722481000006116#,Malignant tumour of renal pelvis,B4A1,B4A1.00,363457009,482710012,NA,32,B4A1.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B580.#,Secondary malignant neoplasm of kidney,156237018#,Secondary malignant neoplasm of kidney,B580,B580.00,94360002,156237018,NA,32,B580.00#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B580.#,Secondary malignant neoplasm of kidney,880701000006112#,Secondary Ca kidney,B580-99,B580.99,94360002,8.80701E+14,NA,32,B580.99#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B4A10#,Malignant neoplasm of renal calyces,722471000006119#,Malignant neoplasm of renal calyces,B4A10,B4A1000,188252005,289289016,NA,32,B4A1000#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B1801#,Malignant neoplasm of perinephric tissue,288741018#,Malignant neoplasm of perinephric tissue,B1801,B180100,187803004,288741018,NA,32,B180100#,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B493.#,Malignant neoplasm of anterior wall of urinary bladder,289271017#,Malignant neoplasm of anterior wall of urinary bladder,B493,B493.00,188242006,289271017,NA,32,B493.00#,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
B101.#,Malignant neoplasm of thoracic oesophagus,288594012#,Malignant neoplasm of thoracic oesophagus,B101,B101.00,187723009,288594012,NA,32,B101.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B106.#,"Malignant neoplasm, overlapping lesion of oesophagus",1215862010#,"Malignant neoplasm, overlapping lesion of oesophagus",B106,B106.00,109835005,1215862010,NA,32,B106.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B10y.#,Malignant neoplasm of other specified part of oesophagus,288614016#,Malignant neoplasm of other specified part of oesophagus,B10y,B10y.00,363402007,482603012,NA,32,B10y.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B10z.#,Oesophageal cancer,403674011#,Malignant neoplasm of oesophagus NOS,B10z,B10z.00,363402007,1216488012,NA,32,B10z.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B10z.#,Oesophageal cancer,1216486011#,Oesophageal cancer,B10z-1,B10z.11,363402007,1216486011,NA,32,B10z.11#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B103.#,Malignant neoplasm of upper third of oesophagus,288602012#,Malignant neoplasm of upper third of oesophagus,B103,B103.00,187725002,288602012,NA,32,B103.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B103.#,Malignant neoplasm of upper third of oesophagus,1216076018#,Ca upper third oesophagus,B103-99,B103.99,187725002,1216076018,NA,32,B103.99#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B1101#,Malignant neoplasm of gastro-oesophageal junction,288632016#,Malignant neoplasm of cardio-oesophageal junction of stomach,B1101,B110100,187734007,288632016,NA,32,B110100#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B1101#,Malignant neoplasm of gastro-oesophageal junction,288631011#,Malignant neoplasm of gastro-oesophageal junction,B1101-1,B110111,187734007,288631011,NA,32,B110111#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B102.#,Malignant neoplasm of abdominal oesophagus,288597017#,Malignant neoplasm of abdominal oesophagus,B102,B102.00,187724003,288597017,NA,32,B102.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B105.#,Malignant neoplasm of lower third of oesophagus,1216078017#,Ca lower third oesophagus,B105-99,B105.99,187727005,1216078017,NA,32,B105.99#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B105.#,Malignant neoplasm of lower third of oesophagus,288608011#,Malignant neoplasm of lower third of oesophagus,B105,B105.00,187727005,288608011,NA,32,B105.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B100.#,Malignant neoplasm of cervical oesophagus,288589012#,Malignant neoplasm of cervical oesophagus,B100,B100.00,187722004,288589012,NA,32,B100.00#,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BB5B3#,"[M]Insulinoma, malignant",310361000006113#,Malignant insulinoma,BB5B3,BB5B300,20955008,1222592015,NA,32,BB5B300#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BB5B3#,"[M]Insulinoma, malignant",305921000006112#,"[M]Beta-cell tumour, malignant",BB5B3-1,BB5B311,20955008,1222592015,NA,32,BB5B311#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BB5y3#,[M]Apudoma,1233806015#,[M]Apudoma,BB5y3,BB5y300,74926005,1233805016,NA,32,BB5y300#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B162.#,Malignant neoplasm of ampulla of Vater,727911000006116#,Malignant neoplasm of ampulla of Vater,B162,B162.00,363417006,482633017,NA,32,B162.00#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
B174.#,Malignant neoplasm of Islets of Langerhans,288727010#,Malignant neoplasm of Islets of Langerhans,B174,B174.00,187794005,288727010,NA,32,B174.00#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BB81E#,[M]Mucinous cystadenocarcinoma NOS,315741000006117#,[M]Pseudomucinous adenocarcinoma,BB81E-1,BB81E11,79143006,131325010,NA,32,BB81E11#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BB81E#,[M]Mucinous cystadenocarcinoma NOS,291515019#,Mucinous cystadenocarcinoma,BB81E,BB81E00,79143006,131325010,NA,32,BB81E00#,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
