snomedcode,term_snomed,category,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
160583004#,Ex-light drinker - (1-2u/day) (life style),AlcoholConsumptionLevel0,541512011#,1,0,1,250322010#,Ex-light drinker - (1-2u/day),136B,136B.00,250322010,NA,17
160594000#,Current non-drinker (life style),AlcoholConsumptionLevel0,541525015#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
105543003#,Non-drinker for personal reasons (life style),AlcoholConsumptionLevel0,573013012#,1,0,1,4120391000006113#,Non-drinker for personal reasons,^ESCTNO412039,NA,169641011,NA,31
105544009#,Non-drinker for religious reasons (life style),AlcoholConsumptionLevel0,573015017#,1,0,1,4120401000006110#,Non-drinker for religious reasons,^ESCTNO412040,NA,169642016,NA,31
105545005#,Non-drinker for medical reasons (life style),AlcoholConsumptionLevel0,573019011#,1,0,1,4120411000006113#,Non-drinker for medical reasons,^ESCTNO412041,NA,169643014,NA,31
160579004#,Stopped drinking alcohol (finding),AlcoholConsumptionLevel0,1470230015#,1,0,1,250317010#,Stopped drinking alcohol,1367,1367,250317010,NA,17
160583004#,Ex-light drinker - (1-2u/day) (finding),AlcoholConsumptionLevel0,1470232011#,1,0,1,250322010#,Ex-light drinker - (1-2u/day),136B,136B.00,250322010,NA,17
105543003#,Non-drinker for personal reasons (finding),AlcoholConsumptionLevel0,1475323014#,1,0,1,4120391000006113#,Non-drinker for personal reasons,^ESCTNO412039,NA,169641011,NA,31
105544009#,Non-drinker for religious reasons (finding),AlcoholConsumptionLevel0,1475324015#,1,0,1,4120401000006110#,Non-drinker for religious reasons,^ESCTNO412040,NA,169642016,NA,31
105545005#,Non-drinker for medical reasons (finding),AlcoholConsumptionLevel0,1475325019#,1,0,1,4120411000006113#,Non-drinker for medical reasons,^ESCTNO412041,NA,169643014,NA,31
137963004#,Ex-light drinker - (1-2u/day) (finding),AlcoholConsumptionLevel0,2723669014#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137962009#,Ex-trivial drinker - less than 1 unit/day (finding),AlcoholConsumptionLevel0,2726831011#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137975009#,Current non-drinker (finding),AlcoholConsumptionLevel0,2728773017#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
137953007#,Teetotaller (finding),AlcoholConsumptionLevel0,3084531018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
783261004#,Lifetime non-drinker of alcohol (finding),AlcoholConsumptionLevel0,3758324013#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
783261004#,Lifetime teetotaller,AlcoholConsumptionLevel0,3758326010#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
783261004#,Lifetime non-drinker of alcohol,AlcoholConsumptionLevel0,3758327018#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
783261004#,Lifetime teetotaler,AlcoholConsumptionLevel0,3789153016#,1,0,1,"NA#",NA,NA,NA,NA,NA,NA
1161000175101#,Decreased alcohol consumption,AlcoholConsumptionLevel1,3037933018#,1,0,1,7967731000006110#,Decreased alcohol consumption,^ESCTDE796773,NA,3037933018,NA,31
1161000175101#,Decreased alcohol consumption (finding),AlcoholConsumptionLevel1,3038161014#,1,0,1,7967731000006110#,Decreased alcohol consumption,^ESCTDE796773,NA,3037933018,NA,31
228312003#,Drinks alcohol evenly through week (finding),AlcoholConsumptionLevel1,615886011#,1,0,1,4978411000006113#,Drinks alcohol evenly through week,^ESCTDR497841,NA,342363018,NA,31
228313008#,Drinks alcohol unevenly through week (finding),AlcoholConsumptionLevel1,615887019#,1,0,1,4978421000006117#,Drinks alcohol unevenly through week,^ESCTDR497842,NA,342364012,NA,31
228321002#,Drinks on empty stomach (finding),AlcoholConsumptionLevel1,615896019#,1,0,1,4978521000006118#,Drinks on empty stomach,^ESCTDR497852,NA,342375011,NA,31
228327003#,Drinking day (finding),AlcoholConsumptionLevel1,615903019#,1,0,1,4978611000006110#,Drinking days,^ESCTDR497861,NA,557000000000000,NA,31
228327003#,Drinking day (finding),AlcoholConsumptionLevel1,615903019#,1,0,1,4978601000006112#,Drinking day,^ESCTDR497860,NA,342381015,NA,31
704197006#,Admits alcohol use (finding),AlcoholConsumptionLevel1,3010235013#,1,0,1,7587641000006118#,Admits alcohol use,^ESCTAD758764,NA,3012209018,NA,31
704197006#,Admits alcohol use,AlcoholConsumptionLevel1,3012209018#,1,0,1,7587641000006118#,Admits alcohol use,^ESCTAD758764,NA,3012209018,NA,31
709460009#,Exposure to alcohol,AlcoholConsumptionLevel1,3039895019#,1,0,1,7650111000006114#,Exposure to alcohol,^ESCTEX765011,NA,3039895019,NA,31
709460009#,Exposure to alcohol (event),AlcoholConsumptionLevel1,3040289018#,1,0,1,7650111000006114#,Exposure to alcohol,^ESCTEX765011,NA,3039895019,NA,31
95906008#,Drug interaction with alcohol,AlcoholConsumptionLevel1,158867013#,1,0,1,4064231000006113#,Alcohol interaction with drug,^ESCTAL406423,NA,158868015,NA,31
95906008#,Drug interaction with alcohol,AlcoholConsumptionLevel1,158867013#,1,0,1,4064221000006110#,Drug interaction with alcohol,^ESCTDR406422,NA,158867013,NA,31
95906008#,Alcohol interaction with drug,AlcoholConsumptionLevel1,158868015#,1,0,1,4064231000006113#,Alcohol interaction with drug,^ESCTAL406423,NA,158868015,NA,31
95906008#,Alcohol interaction with drug,AlcoholConsumptionLevel1,158868015#,1,0,1,4064221000006110#,Drug interaction with alcohol,^ESCTDR406422,NA,158867013,NA,31
266917007#,Trivial drinker - <1u/day,AlcoholConsumptionLevel1,397729013#,1,1,2,397729013#,Trivial drinker - <1u/day,1362,1362,397729013,NA,17
266917007#,Trivial drinker - <1u/day,AlcoholConsumptionLevel1,397729013#,1,1,2,629821000006117#,Drinks rarely,1362-1,1362.11,397729013,NA,17
266917007#,Trivial drinker - <1u/day (life style),AlcoholConsumptionLevel1,659469018#,1,1,2,397729013#,Trivial drinker - <1u/day,1362,1362,397729013,NA,17
266917007#,Trivial drinker - <1u/day (life style),AlcoholConsumptionLevel1,659469018#,1,1,2,629821000006117#,Drinks rarely,1362-1,1362.11,397729013,NA,17
266917007#,Trivial drinker - <1u/day (finding),AlcoholConsumptionLevel1,1472193016#,1,1,2,397729013#,Trivial drinker - <1u/day,1362,1362,397729013,NA,17
266917007#,Trivial drinker - <1u/day (finding),AlcoholConsumptionLevel1,1472193016#,1,1,2,629821000006117#,Drinks rarely,1362-1,1362.11,397729013,NA,17
228276006#,Occasional drinker,AlcoholConsumptionLevel1,342318019#,1,1,2,4977971000006112#,Drinks on special occasions,^ESCTDR497797,NA,342319010,NA,17
228276006#,Occasional drinker,AlcoholConsumptionLevel1,342318019#,1,1,2,629811000006113#,Occasional drinker,1362-2,1362.12,342318019,NA,17
228276006#,Drinks on special occasions,AlcoholConsumptionLevel1,342319010#,1,1,2,4977971000006112#,Drinks on special occasions,^ESCTDR497797,NA,342319010,NA,17
228276006#,Drinks on special occasions,AlcoholConsumptionLevel1,342319010#,1,1,2,629811000006113#,Occasional drinker,1362-2,1362.12,342318019,NA,17
228276006#,Occasional drinker (life style),AlcoholConsumptionLevel1,615845016#,1,1,2,4977971000006112#,Drinks on special occasions,^ESCTDR497797,NA,342319010,NA,17
228276006#,Occasional drinker (life style),AlcoholConsumptionLevel1,615845016#,1,1,2,629811000006113#,Occasional drinker,1362-2,1362.12,342318019,NA,17
228276006#,Occasional drinker (finding),AlcoholConsumptionLevel1,1471262010#,1,1,2,4977971000006112#,Drinks on special occasions,^ESCTDR497797,NA,342319010,NA,17
228276006#,Occasional drinker (finding),AlcoholConsumptionLevel1,1471262010#,1,1,2,629811000006113#,Occasional drinker,1362-2,1362.12,342318019,NA,17
160575005#,Light drinker - 1-2u/day,AlcoholConsumptionLevel1,250312016#,1,1,2,250312016#,Light drinker - 1-2u/day,1363,1363,250312016,NA,17
160575005#,Light drinker - 1-2u/day (life style),AlcoholConsumptionLevel1,541503014#,1,1,2,250312016#,Light drinker - 1-2u/day,1363,1363,250312016,NA,17
160575005#,Light drinker - 1-2u/day (finding),AlcoholConsumptionLevel1,1470226018#,1,1,2,250312016#,Light drinker - 1-2u/day,1363,1363,250312016,NA,17
160588008#,Spirit drinker,AlcoholConsumptionLevel1,250331010#,1,1,2,250331010#,Spirit drinker,136F,136F.00,250331010,NA,17
160588008#,Spirit drinker,AlcoholConsumptionLevel1,250331010#,1,1,2,4533361000006116#,Drinker of hard liquor,^ESCTDR453336,NA,2532138012,NA,17
160588008#,Spirit drinker (life style),AlcoholConsumptionLevel1,541519019#,1,1,2,250331010#,Spirit drinker,136F,136F.00,250331010,NA,17
160588008#,Spirit drinker (life style),AlcoholConsumptionLevel1,541519019#,1,1,2,4533361000006116#,Drinker of hard liquor,^ESCTDR453336,NA,2532138012,NA,17
160588008#,Spirit drinker (finding),AlcoholConsumptionLevel1,1470236014#,1,1,2,250331010#,Spirit drinker,136F,136F.00,250331010,NA,17
160588008#,Spirit drinker (finding),AlcoholConsumptionLevel1,1470236014#,1,1,2,4533361000006116#,Drinker of hard liquor,^ESCTDR453336,NA,2532138012,NA,17
160588008#,Drinker of hard liquor,AlcoholConsumptionLevel1,2532138012#,1,1,2,250331010#,Spirit drinker,136F,136F.00,250331010,NA,17
160588008#,Drinker of hard liquor,AlcoholConsumptionLevel1,2532138012#,1,1,2,4533361000006116#,Drinker of hard liquor,^ESCTDR453336,NA,2532138012,NA,17
160588008#,Drinker of hard liquor (finding),AlcoholConsumptionLevel1,2691518015#,1,1,2,250331010#,Spirit drinker,136F,136F.00,250331010,NA,17
160588008#,Drinker of hard liquor (finding),AlcoholConsumptionLevel1,2691518015#,1,1,2,4533361000006116#,Drinker of hard liquor,^ESCTDR453336,NA,2532138012,NA,17
160589000#,Beer drinker,AlcoholConsumptionLevel1,250332015#,1,1,2,250332015#,Beer drinker,136G,136G.00,250332015,NA,17
160589000#,Beer drinker (life style),AlcoholConsumptionLevel1,541520013#,1,1,2,250332015#,Beer drinker,136G,136G.00,250332015,NA,17
160589000#,Beer drinker (finding),AlcoholConsumptionLevel1,1470237017#,1,1,2,250332015#,Beer drinker,136G,136G.00,250332015,NA,17
160590009#,Drinks beer and spirits,AlcoholConsumptionLevel1,250333013#,1,1,2,250333013#,Drinks beer and spirits,136H,136H.00,250333013,NA,17
160590009#,Drinks beer and spirits,AlcoholConsumptionLevel1,250333013#,1,1,2,4533391000006112#,Drinks beer and hard liquor,^ESCTDR453339,NA,2532139016,NA,17
160590009#,Drinks beer and spirits (life style),AlcoholConsumptionLevel1,541521012#,1,1,2,250333013#,Drinks beer and spirits,136H,136H.00,250333013,NA,17
160590009#,Drinks beer and spirits (life style),AlcoholConsumptionLevel1,541521012#,1,1,2,4533391000006112#,Drinks beer and hard liquor,^ESCTDR453339,NA,2532139016,NA,17
160590009#,Drinks beer and spirits (finding),AlcoholConsumptionLevel1,1470238010#,1,1,2,250333013#,Drinks beer and spirits,136H,136H.00,250333013,NA,17
160590009#,Drinks beer and spirits (finding),AlcoholConsumptionLevel1,1470238010#,1,1,2,4533391000006112#,Drinks beer and hard liquor,^ESCTDR453339,NA,2532139016,NA,17
160590009#,Drinks beer and hard liquor,AlcoholConsumptionLevel1,2532139016#,1,1,2,250333013#,Drinks beer and spirits,136H,136H.00,250333013,NA,17
160590009#,Drinks beer and hard liquor,AlcoholConsumptionLevel1,2532139016#,1,1,2,4533391000006112#,Drinks beer and hard liquor,^ESCTDR453339,NA,2532139016,NA,17
160590009#,Drinks beer and hard liquor (finding),AlcoholConsumptionLevel1,2690227013#,1,1,2,250333013#,Drinks beer and spirits,136H,136H.00,250333013,NA,17
160590009#,Drinks beer and hard liquor (finding),AlcoholConsumptionLevel1,2690227013#,1,1,2,4533391000006112#,Drinks beer and hard liquor,^ESCTDR453339,NA,2532139016,NA,17
160591008#,Drinks wine,AlcoholConsumptionLevel1,250334019#,1,1,2,250334019#,Drinks wine,136I,136I.00,250334019,NA,17
160591008#,Drinks wine (life style),AlcoholConsumptionLevel1,541522017#,1,1,2,250334019#,Drinks wine,136I,136I.00,250334019,NA,17
160591008#,Drinks wine (finding),AlcoholConsumptionLevel1,1470239019#,1,1,2,250334019#,Drinks wine,136I,136I.00,250334019,NA,17
28127009#,Alcoholic beverage mild drinker,AlcoholConsumptionLevel1,47084010#,1,1,2,47085011#,Social drinker,136J,136J.00,47085011,NA,17
28127009#,Social drinker,AlcoholConsumptionLevel1,47085011#,1,1,2,47085011#,Social drinker,136J,136J.00,47085011,NA,17
28127009#,Social drinker (life style),AlcoholConsumptionLevel1,758772019#,1,1,2,47085011#,Social drinker,136J,136J.00,47085011,NA,17
28127009#,Social drinker (finding),AlcoholConsumptionLevel1,1472373016#,1,1,2,47085011#,Social drinker,136J,136J.00,47085011,NA,17
160593006#,Alcohol intake within recommended sensible limits,AlcoholConsumptionLevel1,250340014#,1,1,2,250340014#,Alcohol intake within recommended sensible limits,136L,136L.00,250340014,NA,17
160593006#,Alcohol intake within recommended sensible limits (finding),AlcoholConsumptionLevel1,541524016#,1,1,2,250340014#,Alcohol intake within recommended sensible limits,136L,136L.00,250340014,NA,17
228277002#,Light drinker,AlcoholConsumptionLevel1,342320016#,1,1,2,342320016#,Light drinker,136N,136N.00,342320016,NA,17
228277002#,Light drinker (life style),AlcoholConsumptionLevel1,615846015#,1,1,2,342320016#,Light drinker,136N,136N.00,342320016,NA,17
228277002#,Light drinker (finding),AlcoholConsumptionLevel1,1471263017#,1,1,2,342320016#,Light drinker,136N,136N.00,342320016,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,Alcohol intake,AlcoholConsumptionLevel1,250307017#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,Alcohol intake (observable entity),AlcoholConsumptionLevel1,541501011#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,AI - Alcohol intake,AlcoholConsumptionLevel1,1221268014#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,Ethanol intake,AlcoholConsumptionLevel1,1221269018#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,ETOH - Alcohol intake,AlcoholConsumptionLevel1,1221270017#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,Alcohol consumption,AlcoholConsumptionLevel1,1221271018#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,4533141000006118#,Alcohol intake,^ESCTAL453314,NA,250307017,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,4533171000006114#,ETOH - Alcohol intake,^ESCTET453317,NA,1221270017,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,4533161000006119#,Ethanol intake,^ESCTET453316,NA,1221269018,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,476411000006118#,Alcohol consumption NOS,136Z,136Z.00,1221271018,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,4533151000006116#,AI - Alcohol intake,^ESCTAI453315,NA,1221268014,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,4533191000006110#,Alcoholic drink intake,^ESCTAL453319,NA,1221272013,NA,17
160573003#,Alcoholic drink intake,AlcoholConsumptionLevel1,1221272013#,1,1,2,1221271018#,Alcohol consumption,136,136..00,1221271018,NA,17
315226008#,Pain in lymph nodes after alcohol consumption,AlcoholConsumptionLevel1,459715013#,1,1,2,459715013#,Pain in lymph nodes after alcohol consumption,1D19,1D19.00,459715013,NA,27
315226008#,Pain in lymph nodes after alcohol consumption (finding),AlcoholConsumptionLevel1,712093015#,1,1,2,459715013#,Pain in lymph nodes after alcohol consumption,1D19,1D19.00,459715013,NA,27
444985001#,Five shot questionnaire on heavy drinking (assessment scale),AlcoholConsumptionLevel1,2869701012#,1,1,2,11929141000006119#,Five-shot questionnaire on heavy drinking,^ESCT1192914,NA,2873063010,NA,32
